gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerTenureMonth,TotalServices,IsNewCustomer,IsLongTermCustomer,IsHighValue,ContractRisk,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,1,6,1,0,26.35,184.05,0,3.7642857142857147,2,1,0,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1,1,1,19.9,19.9,1,9.95,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,0,22,1,1,54.7,1178.75,0,2.3782608695652177,3,0,0,0,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,14,0,0,46.35,667.7,1,3.0900000000000003,2,0,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,64,1,0,90.25,5629.15,0,1.3884615384615384,4,0,1,1,2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0,0,0,1,1,0,19.95,19.95,1,9.975,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,6,1,0,20.65,109.3,0,2.9499999999999997,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1,1,0,79.6,79.6,1,39.8,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,1,39,1,0,25.45,958.45,0,0.63625,2,0,1,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,20,1,0,19.5,403.15,0,0.9285714285714286,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,1,1,1,75.9,75.9,1,37.95,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0,1,1,0,76.2,76.2,1,38.1,2,1,0,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,64,1,1,66.15,4392.5,0,1.0176923076923077,4,0,1,0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,0,1,1,1,0,19.25,19.25,1,9.625,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,46,1,1,69.1,3168.0,0,1.4702127659574467,4,0,1,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,1,1,1,28,0,1,39.1,1096.6,0,1.3482758620689657,2,0,0,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,0,33,1,0,20.05,669.45,0,0.5897058823529412,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,39,1,0,59.8,2343.85,0,1.4949999999999999,4,0,1,0,2,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,0,42,1,1,84.3,3588.4,1,1.9604651162790696,4,0,1,1,3,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,1,48.6,48.6,0,24.3,2,1,0,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,7,1,1,79.0,522.95,1,9.875,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,70,1,0,105.35,7511.9,0,1.4838028169014084,6,0,1,1,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,65,1,1,25.1,1725.0,0,0.3803030303030303,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,1,1,0,49.75,49.75,0,24.875,2,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,18,1,1,94.75,1691.9,0,4.9868421052631575,4,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,24,1,1,93.0,2248.05,0,3.72,4,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,63,1,1,71.9,4479.2,0,1.1234375,6,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,1,44,1,1,77.55,3471.1,0,1.7233333333333332,5,0,1,1,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,0,0,4,1,1,19.85,63.0,0,3.97,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,1,1,1,70.25,70.25,1,35.125,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,37,1,1,95.25,3314.15,0,2.5065789473684212,4,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,10,1,1,84.6,865.55,1,7.6909090909090905,3,0,0,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0,34,0,1,25.05,852.7,0,0.7157142857142857,0,0,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,35,0,0,53.15,1930.9,0,1.4763888888888888,4,0,0,0,2,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,0,4,1,0,20.15,91.4,0,4.029999999999999,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,1,0,39,1,1,101.25,3949.15,0,2.53125,5,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,1,1,0,43,1,1,100.55,4304.0,0,2.2852272727272727,5,0,1,1,2,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,17,1,0,24.1,409.9,1,1.338888888888889,2,0,0,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,61,1,0,25.3,1554.9,0,0.4080645161290323,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,49,1,0,71.8,3472.05,0,1.436,6,0,1,1,2,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,0,0,0,4,1,0,19.7,117.8,0,3.94,1,1,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,64,0,0,49.85,3210.35,0,0.7669230769230769,4,0,1,0,1,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False
1,0,0,0,3,1,1,69.6,207.4,0,17.4,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,1,1,0,19.75,19.75,0,9.875,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,1,0,40,1,0,80.8,3132.75,0,1.9707317073170731,3,0,1,1,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,0,1,1,1,1,60.0,60.0,1,30.0,4,1,0,0,3,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,0,0,8,1,1,86.55,649.65,1,9.616666666666667,3,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,1,1,1,20.85,20.85,1,10.425,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0,34,1,0,64.2,2106.3,0,1.8342857142857143,4,0,0,0,2,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,1,0,1,0,0,35.0,35.0,0,17.5,1,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,39,0,1,50.75,2011.4,1,1.26875,3,0,1,0,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,58,1,1,105.5,6205.5,1,1.7881355932203389,6,0,1,1,2,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,0,1,1,45,1,0,19.2,903.7,0,0.41739130434782606,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,1,0,0,6,1,1,85.15,503.6,1,12.164285714285715,3,1,0,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,43,1,1,90.65,3882.3,0,2.060227272727273,5,0,1,1,2,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
1,0,1,1,41,1,1,20.0,879.8,0,0.47619047619047616,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,5,1,1,74.65,383.65,0,12.441666666666668,2,1,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,72,0,1,61.2,4390.25,0,0.8383561643835616,5,0,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,4,1,0,19.95,68.2,0,3.9899999999999998,1,1,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,1,9,1,0,54.8,452.8,0,5.4799999999999995,3,0,0,0,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,1,1,0,72,1,1,73.45,5329.0,0,1.0061643835616438,5,0,1,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,1,0,33,1,1,51.45,1758.9,0,1.5132352941176472,2,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1,0,72,1,0,80.45,5737.6,0,1.1020547945205479,3,0,1,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,0,22,1,1,54.2,1152.7,1,2.356521739130435,3,0,0,0,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,0,70,1,1,109.5,7674.55,1,1.5422535211267605,7,0,1,1,2,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,21,1,0,104.4,2157.95,1,4.745454545454546,6,0,0,0,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,15,1,0,85.3,1219.85,0,5.33125,3,0,0,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,1,0,29,1,1,79.3,2414.55,0,2.643333333333333,3,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,15,1,0,76.5,1155.6,0,4.78125,6,0,0,0,3,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,1,1,1,71,1,1,105.1,7548.1,1,1.4597222222222221,6,0,1,1,3,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,1,0,0,72,1,0,25.4,1809.35,0,0.347945205479452,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,19,1,1,86.85,1564.4,0,4.342499999999999,3,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,1,1,0,19.65,19.65,0,9.825,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,1,1,1,75.7,75.7,1,37.85,2,1,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,2,1,0,45.55,84.4,0,15.183333333333332,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1,11,1,1,78.1,864.85,0,6.508333333333333,3,0,0,0,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,12,1,0,19.3,228.75,0,1.4846153846153847,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,0,70,1,1,110.5,7752.05,0,1.556338028169014,7,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,1,1,0,20,1,0,90.8,1951.0,1,4.3238095238095235,4,0,0,0,3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,23,1,1,20.3,470.6,0,0.8458333333333333,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,1,0,0,49,1,0,81.35,4060.9,0,1.6269999999999998,7,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,1,1,4,1,1,97.95,384.5,1,19.59,5,1,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,32,1,1,108.15,3432.9,1,3.2772727272727273,7,0,0,1,3,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
1,0,0,1,2,1,1,55.3,108.65,0,18.433333333333334,2,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,69,0,0,56.55,3952.65,0,0.8078571428571428,4,0,1,0,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,6,1,1,80.5,463.05,1,11.5,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,1,24,1,1,19.7,494.05,0,0.7879999999999999,1,0,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,32,1,1,104.05,3416.85,0,3.153030303030303,6,0,0,1,2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,27,1,0,52.85,1498.65,0,1.8875,3,0,0,0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0,27,1,1,104.3,2867.75,1,3.725,6,0,0,0,3,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,58,1,0,80.65,4807.35,0,1.366949152542373,3,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,1,1,1,71.35,71.35,1,35.675,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,18,1,1,24.65,471.35,0,1.2973684210526315,2,0,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,47,1,1,21.3,1041.8,0,0.44375000000000003,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,70,1,1,110.2,7689.8,0,1.552112676056338,7,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,13,1,0,89.4,1132.35,1,6.385714285714286,5,0,0,0,3,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
